max_lifespan_h,min_lifespan_h,mean_lifespan_h,max_lifespan_z,min_lifespan_z,mean_lifespan_z,max_resources,min_resources,mean_resources,max_esc_xp,min_esc_xp,mean_esc_xp,max_win_xp,min_win_xp,mean_win_xp,max_love_xp,min_love_xp,mean_love_xp,max_war_xp,min_war_xp,mean_war_xp,max_theft,min_theft,mean_theft,max_zh_kd,min_zh_kd,mean_zh_kd,max_hh_kd,min_hh_kd,mean_hh_kd,max_hz_kd,min_hz_kd,mean_hz_kd,max_z_enc,min_z_enc,mean_z_enc,max_h_enc,min_h_enc,mean_h_enc,days_until_all_zombies,humans,zombies,full_dead
24,24,24.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,10,10,10.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,5,5,5.0,25,0,1,0
13,0,6.416666666666667,10,1,4.75,7.5,0.0,3.2197265625,2,0,0.25,2,0,0.20833333333333334,17,0,5.958333333333333,1,0,0.041666666666666664,1,0,0.16666666666666666,2,0,0.20833333333333334,1,0,0.041666666666666664,2,0,0.75,5,0,0.8333333333333334,9,0,3.0,14,0,24,0
21,15,17.333333333333332,10,3,5.666666666666667,22.01641845703125,0.0,9.349222819010416,1,0,0.6666666666666666,3,1,2.3333333333333335,8,1,4.666666666666667,0,0,0.0,2,0,0.6666666666666666,3,1,2.3333333333333335,0,0,0.0,0,0,0.0,6,3,4.0,3,0,1.3333333333333333,22,0,3,0
14,0,6.0625,10,1,4.1875,18.4375,-0.47692960500717163,2.8891831003129482,1,0,0.1875,1,0,0.1875,26,0,7.0,3,0,0.1875,0,0,0.0,1,0,0.1875,3,0,0.1875,3,0,1.0,3,0,0.75,12,0,3.875,15,0,16,0
9,0,2.5789473684210527,11,1,4.026315789473684,20.0,0.0,5.078947368421052,2,0,0.13157894736842105,3,0,0.23684210526315788,7,0,1.236842105263158,2,0,0.2631578947368421,1,0,0.05263157894736842,3,0,0.23684210526315788,2,0,0.2631578947368421,2,0,0.4473684210526316,4,0,0.7105263157894737,4,0,0.8947368421052632,10,0,38,0
18,11,14.5,10,2,6.166666666666667,0.5,0.0,0.11832587305038562,1,0,0.3333333333333333,2,0,0.6666666666666666,42,0,18.666666666666668,0,0,0.0,2,0,0.3333333333333333,2,0,0.6666666666666666,0,0,0.0,0,0,0.0,3,0,1.6666666666666667,22,0,9.666666666666666,19,0,6,0
15,1,7.888888888888889,10,1,3.0555555555555554,23.0,0.0,4.91566636827257,1,0,0.3333333333333333,3,0,0.2222222222222222,15,0,3.9444444444444446,3,0,0.2777777777777778,2,0,0.2222222222222222,3,0,0.2222222222222222,3,0,0.2777777777777778,2,0,0.3333333333333333,4,0,1.2222222222222223,9,0,2.4444444444444446,16,0,18,0
13,0,6.592592592592593,10,1,4.444444444444445,17.5,-0.24607224349165335,3.9421839193274972,2,0,0.14814814814814814,1,0,0.14814814814814814,44,0,10.518518518518519,1,0,0.1111111111111111,1,0,0.07407407407407407,1,0,0.14814814814814814,1,0,0.1111111111111111,3,0,0.5925925925925926,5,0,0.5925925925925926,21,0,5.37037037037037,14,0,27,0
11,0,3.125,10,1,4.025,33.25,0.0,3.9453125,2,0,0.05,4,0,0.225,6,0,1.225,2,0,0.225,2,0,0.175,4,0,0.225,2,0,0.225,3,0,0.625,5,0,0.425,4,0,0.85,11,0,40,0
20,20,20.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,2,0,1.0,26,16,21.0,0,0,0.0,1,0,0.5,2,0,1.0,0,0,0.0,0,0,0.0,2,0,1.0,16,7,11.5,21,0,2,0
10,0,3.0,9,1,3.8292682926829267,28.5,0.0,5.432545731707317,2,0,0.14634146341463414,4,0,0.21951219512195122,11,0,2.1707317073170733,2,0,0.07317073170731707,2,0,0.12195121951219512,4,0,0.21951219512195122,2,0,0.07317073170731707,3,0,0.6097560975609756,6,0,0.8048780487804879,6,0,1.1219512195121952,11,0,41,0
12,0,4.238095238095238,9,1,3.0,18.0,0.0,4.367559523809524,1,0,0.047619047619047616,2,0,0.14285714285714285,9,0,2.6666666666666665,2,0,0.2857142857142857,0,0,0.0,2,0,0.14285714285714285,2,0,0.2857142857142857,2,0,0.5714285714285714,3,0,0.38095238095238093,5,0,1.6666666666666667,13,0,21,0
18,4,12.333333333333334,10,1,5.133333333333334,11.5,0.0,1.7801862770769123,5,0,0.6666666666666666,3,0,0.4666666666666667,34,0,13.4,1,0,0.13333333333333333,1,0,0.13333333333333333,3,0,0.4666666666666667,1,0,0.13333333333333333,2,0,0.4666666666666667,12,0,1.9333333333333333,19,0,6.933333333333334,19,0,15,0
13,0,5.333333333333333,10,1,3.5833333333333335,15.375,0.0,3.6815592447916665,1,0,0.125,1,0,0.041666666666666664,22,0,6.125,1,0,0.041666666666666664,2,0,0.3333333333333333,1,0,0.041666666666666664,1,0,0.041666666666666664,2,0,0.7083333333333334,4,0,0.5,11,0,3.0416666666666665,14,0,24,0
39,39,39.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,0,0,0.0,1,1,1.0,3,3,3.0,0,0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,40,0,1,0
13,0,4.764705882352941,10,1,3.7058823529411766,14.5,0.0,4.548713235294118,1,0,0.058823529411764705,2,0,0.23529411764705882,8,0,2.764705882352941,2,0,0.17647058823529413,3,0,0.17647058823529413,2,0,0.23529411764705882,2,0,0.17647058823529413,4,0,0.9411764705882353,3,0,0.5294117647058824,3,0,1.4705882352941178,14,0,17,0
17,0,12.0,10,1,5.714285714285714,7.875,0.0,2.040779010575664,1,0,0.14285714285714285,2,0,0.2857142857142857,42,0,17.142857142857142,0,0,0.0,2,0,0.2857142857142857,2,0,0.2857142857142857,0,0,0.0,3,0,0.42857142857142855,3,0,0.8571428571428571,24,0,8.571428571428571,18,0,7,0
9,0,2.595744680851064,12,1,4.425531914893617,19.5,0.0,4.882978723404255,2,0,0.10638297872340426,1,0,0.0851063829787234,18,0,2.574468085106383,2,0,0.1702127659574468,2,0,0.1702127659574468,1,0,0.0851063829787234,2,0,0.1702127659574468,3,0,0.5957446808510638,5,0,0.5106382978723404,10,0,1.446808510638298,10,0,47,0
87,87,87.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,5,5,5.0,2,2,2.0,0,0,0.0,0,0,0.0,5,5,5.0,0,0,0.0,0,0,0.0,7,7,7.0,1,1,1.0,88,0,1,0
9,0,3.1702127659574466,10,1,4.76595744680851,14.75,-0.5,4.335438829787234,1,0,0.10638297872340426,2,0,0.10638297872340426,10,0,2.4680851063829787,2,0,0.2127659574468085,2,0,0.1702127659574468,2,0,0.10638297872340426,2,0,0.2127659574468085,2,0,0.5106382978723404,3,0,0.5319148936170213,6,0,1.446808510638298,10,0,47,0
14,0,8.166666666666666,14,1,5.611111111111111,10.75,0.0,2.5156069551593543,1,0,0.2222222222222222,1,0,0.05555555555555555,31,0,11.055555555555555,1,0,0.05555555555555555,1,0,0.16666666666666666,1,0,0.05555555555555555,1,0,0.05555555555555555,3,0,0.7777777777777778,3,0,0.6666666666666666,17,0,5.555555555555555,15,0,18,0
11,0,3.4571428571428573,10,1,3.7714285714285714,13.0,0.0,3.8783203125,0,0,0.0,1,0,0.05714285714285714,11,0,3.057142857142857,2,0,0.08571428571428572,1,0,0.05714285714285714,1,0,0.05714285714285714,2,0,0.08571428571428572,3,0,0.7428571428571429,1,0,0.2571428571428571,6,0,1.6285714285714286,12,0,35,0
58,58,58.0,10,10,10.0,0.0,0.0,0.0,4,4,4.0,2,2,2.0,3,3,3.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,10,10,10.0,1,1,1.0,59,0,1,0
38,38,38.0,10,10,10.0,0.0,0.0,0.0,2,2,2.0,5,5,5.0,6,6,6.0,0,0,0.0,0,0,0.0,5,5,5.0,0,0,0.0,0,0,0.0,9,9,9.0,2,2,2.0,39,0,1,0
11,0,3.25,10,1,3.525,10.0,0.0,3.4442626953125,5,0,0.275,1,0,0.05,5,0,1.2,1,0,0.075,2,0,0.175,1,0,0.05,1,0,0.075,3,0,0.725,12,0,0.8,3,0,0.675,12,0,40,0
36,36,36.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,3,0,1.5,14,10,12.0,0,0,0.0,0,0,0.0,3,0,1.5,0,0,0.0,0,0,0.0,3,0,1.5,8,4,6.0,37,0,2,0
17,9,11.866666666666667,9,1,4.733333333333333,15.5625,-0.24636588532840165,1.5540915642760436,1,0,0.2,2,0,0.26666666666666666,38,0,19.733333333333334,0,0,0.0,1,0,0.13333333333333333,2,0,0.26666666666666666,0,0,0.0,1,0,0.13333333333333333,3,0,1.0,20,0,9.933333333333334,18,0,15,0
11,0,3.914285714285714,10,1,4.085714285714285,11.0,0.0,3.2186407906668526,1,0,0.02857142857142857,1,0,0.08571428571428572,17,0,3.5142857142857142,2,0,0.14285714285714285,2,0,0.14285714285714285,1,0,0.08571428571428572,2,0,0.14285714285714285,2,0,0.7142857142857143,3,0,0.37142857142857144,9,0,1.8571428571428572,12,0,35,0
16,5,11.91304347826087,10,1,6.217391304347826,8.562981098890305,-0.45648670701831007,1.08311386934582,2,0,0.2608695652173913,2,0,0.2608695652173913,41,0,14.347826086956522,0,0,0.0,2,0,0.13043478260869565,2,0,0.2608695652173913,0,0,0.0,2,0,0.2608695652173913,5,0,0.9130434782608695,22,0,7.0,17,0,23,0
21,21,21.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,1,1,1.0,3,3,3.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,3,3,3.0,1,1,1.0,22,0,1,0
14,0,6.117647058823529,9,1,3.8823529411764706,16.5,-0.439300537109375,2.7468890021829044,1,0,0.17647058823529413,1,0,0.11764705882352941,23,0,4.764705882352941,2,0,0.17647058823529413,2,0,0.11764705882352941,1,0,0.11764705882352941,2,0,0.17647058823529413,3,0,0.8235294117647058,4,0,0.8235294117647058,11,0,2.4705882352941178,15,0,17,0
17,0,8.0,10,1,3.875,3.6875,0.0,1.45703125,0,0,0.0,2,0,0.25,14,0,8.0,0,0,0.0,1,0,0.125,2,0,0.25,0,0,0.0,3,0,1.25,2,0,0.25,8,0,4.125,18,0,8,0
15,0,7.466666666666667,10,1,4.266666666666667,6.0,0.0,2.548828125,1,0,0.06666666666666667,1,0,0.13333333333333333,21,0,8.8,1,0,0.06666666666666667,1,0,0.26666666666666666,1,0,0.13333333333333333,1,0,0.06666666666666667,2,0,0.5333333333333333,2,0,0.6,13,0,4.4,15,0,15,0
16,3,9.5,10,2,6.0,0.0,0.0,0.0,4,0,2.0,0,0,0.0,4,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,1.0,8,0,4.0,1,0,0.5,17,0,2,0
20,6,16.0,10,1,7.0,3.734375,0.0,0.746875,2,0,0.4,2,0,0.8,8,0,5.2,0,0,0.0,2,0,0.6,2,0,0.8,0,0,0.0,2,0,0.4,5,0,1.6,5,0,3.2,21,0,5,0
20,12,14.166666666666666,10,2,4.0,3.5,0.0,0.5833333333333334,1,0,0.16666666666666666,1,0,0.16666666666666666,24,0,14.333333333333334,0,0,0.0,1,0,0.16666666666666666,1,0,0.16666666666666666,0,0,0.0,0,0,0.0,2,0,0.5,11,0,7.333333333333333,21,0,6,0
50,50,50.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,7,7,7.0,6,6,6.0,0,0,0.0,0,0,0.0,7,7,7.0,0,0,0.0,0,0,0.0,9,9,9.0,3,3,3.0,51,0,1,0
15,1,11.263157894736842,11,1,6.421052631578948,4.75,-0.29267679573968053,1.1759270919535898,1,0,0.05263157894736842,1,0,0.15789473684210525,31,1,16.894736842105264,1,0,0.10526315789473684,1,0,0.3157894736842105,1,0,0.15789473684210525,1,0,0.10526315789473684,2,0,0.2631578947368421,3,0,0.5263157894736842,15,1,8.578947368421053,16,0,19,0
28,27,27.5,10,9,9.5,0.0,0.0,0.0,1,0,0.5,3,2,2.5,3,2,2.5,0,0,0.0,0,0,0.0,3,2,2.5,0,0,0.0,0,0,0.0,4,3,3.5,2,1,1.5,29,0,2,0
23,23,23.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,2,2,2.0,14,14,14.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,2,2,2.0,6,6,6.0,24,0,1,0
21,21,21.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,6,6,6.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,3,3,3.0,22,0,1,0
21,12,18.25,10,1,7.25,0.0,0.0,0.0,1,0,0.25,0,0,0.0,17,0,10.25,0,0,0.0,1,0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.5,9,0,5.5,22,0,4,0
14,0,7.2,10,1,4.2,13.625,-0.3198035331442952,1.5390845178440213,5,0,0.52,1,0,0.04,26,0,7.88,2,0,0.08,2,0,0.16,1,0,0.04,2,0,0.08,4,0,0.56,10,0,1.32,15,0,4.04,15,0,25,0
13,1,5.571428571428571,10,1,4.107142857142857,16.0,-0.4765625,4.409598214285714,3,0,0.17857142857142858,4,0,0.25,18,0,4.607142857142857,1,0,0.03571428571428571,2,0,0.17857142857142858,4,0,0.25,1,0,0.03571428571428571,2,0,0.5,7,0,1.0357142857142858,9,0,2.2857142857142856,13,0,28,0
15,1,6.416666666666667,10,1,2.75,23.0,0.0,4.680758794148763,2,0,0.5,2,0,0.4166666666666667,14,0,5.25,0,0,0.0,1,0,0.08333333333333333,2,0,0.4166666666666667,0,0,0.0,2,0,0.6666666666666666,6,0,1.5833333333333333,8,0,2.6666666666666665,16,0,12,0
20,11,14.833333333333334,10,1,4.833333333333333,4.0,0.0,1.1068522135416667,1,0,0.3333333333333333,2,0,0.8333333333333334,6,0,2.5,1,0,0.16666666666666666,0,0,0.0,2,0,0.8333333333333334,1,0,0.16666666666666666,1,0,0.16666666666666666,5,0,1.6666666666666667,5,0,1.8333333333333333,21,0,6,0
14,0,5.714285714285714,10,1,3.5,13.5,0.0,2.2488839285714284,1,0,0.14285714285714285,2,0,0.2857142857142857,9,0,2.4285714285714284,1,0,0.14285714285714285,2,0,0.21428571428571427,2,0,0.2857142857142857,1,0,0.14285714285714285,3,0,0.8571428571428571,3,0,0.7857142857142857,5,0,1.2857142857142858,15,0,14,0
66,66,66.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,4,4,4.0,1,1,1.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,67,0,1,0
22,9,15.857142857142858,10,2,4.142857142857143,2.7767467498779297,-0.13665366172790527,0.416512498798381,3,0,0.5714285714285714,2,0,0.8571428571428571,36,9,22.0,0,0,0.0,1,0,0.14285714285714285,2,0,0.8571428571428571,0,0,0.0,2,0,0.2857142857142857,7,1,2.2857142857142856,16,5,10.714285714285714,23,0,7,0
46,40,42.0,10,4,6.0,0.0,0.0,0.0,0,0,0.0,4,0,2.0,36,22,28.0,0,0,0.0,0,0,0.0,4,0,2.0,0,0,0.0,0,0,0.0,4,0,2.0,17,11,13.666666666666666,47,0,3,0
13,0,4.95,9,1,4.35,22.3515625,0.0,3.403125,1,0,0.2,1,0,0.05,16,0,4.15,3,0,0.2,1,0,0.05,1,0,0.05,3,0,0.2,4,0,1.1,3,0,0.6,9,0,2.35,14,0,20,0
15,0,8.263157894736842,10,1,4.2631578947368425,14.895652770996094,-0.20811140537261963,4.715559762559439,1,0,0.10526315789473684,2,0,0.3684210526315789,19,0,8.0,2,0,0.10526315789473684,2,0,0.10526315789473684,2,0,0.3684210526315789,2,0,0.10526315789473684,3,0,0.631578947368421,5,0,1.0,10,0,4.105263157894737,16,0,19,0
17,0,7.6,9,1,3.1,8.5,-0.0625,3.446337890625,2,0,0.2,3,0,0.5,12,0,5.0,1,0,0.1,1,0,0.1,3,0,0.5,1,0,0.1,3,0,1.1,7,0,1.0,7,0,2.5,18,0,10,0
15,1,8.304347826086957,10,1,4.478260869565218,8.5,0.0,2.415888247282609,2,0,0.30434782608695654,2,0,0.17391304347826086,17,0,6.217391304347826,1,0,0.08695652173913043,2,0,0.13043478260869565,2,0,0.17391304347826086,1,0,0.08695652173913043,3,0,0.6086956521739131,5,0,0.9130434782608695,9,0,3.0434782608695654,16,0,23,0
36,36,36.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,37,0,1,0
18,7,12.1,10,1,4.5,6.59375,0.0,1.0796875,1,0,0.1,3,0,0.6,20,0,10.0,0,0,0.0,2,0,0.3,3,0,0.6,0,0,0.0,1,0,0.2,4,0,0.9,11,0,5.1,19,0,10,0
92,92,92.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,7,7,7.0,1,1,1.0,3,3,3.0,0,0,0.0,7,7,7.0,3,3,3.0,0,0,0.0,7,7,7.0,4,4,4.0,93,0,1,0
21,21,21.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,8,8,8.0,2,2,2.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,6,6,6.0,22,0,1,0
34,34,34.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,3,3,3.0,5,5,5.0,0,0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,0,0,0.0,3,3,3.0,3,3,3.0,35,0,1,0
14,0,6.166666666666667,9,1,4.416666666666667,8.0,0.0,2.4036458333333335,2,0,0.25,1,0,0.16666666666666666,10,0,2.5833333333333335,0,0,0.0,0,0,0.0,1,0,0.16666666666666666,0,0,0.0,3,0,1.0,5,0,0.9166666666666666,5,0,1.25,15,0,12,0
28,19,23.5,10,1,5.5,0.0,0.0,0.0,1,1,1.0,2,1,1.5,13,10,11.5,0,0,0.0,0,0,0.0,2,1,1.5,0,0,0.0,0,0,0.0,4,3,3.5,6,4,5.0,29,0,2,0
22,18,20.0,10,6,8.0,0.0,0.0,0.0,1,0,0.5,1,0,0.5,23,0,11.5,0,0,0.0,0,0,0.0,1,0,0.5,0,0,0.0,0,0,0.0,3,0,1.5,11,0,5.5,23,0,2,0
28,20,24.0,10,2,6.0,0.0,0.0,0.0,1,0,0.5,1,0,0.5,11,0,5.5,0,0,0.0,0,0,0.0,1,0,0.5,0,0,0.0,0,0,0.0,3,0,1.5,6,0,3.0,29,0,2,0
22,13,16.75,10,2,6.25,0.5859375,0.0,0.146484375,0,0,0.0,1,0,0.5,14,1,8.5,0,0,0.0,0,0,0.0,1,0,0.5,0,0,0.0,1,0,0.25,1,0,0.5,6,0,4.0,22,0,4,0
22,20,21.0,9,8,8.5,12.5,0.0,6.25,0,0,0.0,4,1,2.5,4,0,2.0,0,0,0.0,0,0,0.0,4,1,2.5,0,0,0.0,0,0,0.0,5,1,3.0,3,0,1.5,23,0,2,0
13,0,4.862068965517241,10,1,3.896551724137931,22.5,-0.25,4.685344827586207,2,0,0.27586206896551724,3,0,0.3448275862068966,7,0,2.2413793103448274,2,0,0.13793103448275862,1,0,0.06896551724137931,3,0,0.3448275862068966,2,0,0.13793103448275862,2,0,0.6551724137931034,6,0,1.0689655172413792,4,0,1.206896551724138,13,0,29,0
52,52,52.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,53,0,1,0
26,26,26.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,27,0,1,0
6,0,1.2307692307692308,11,4,6.5,21.0,0.0,5.384615384615385,2,0,0.07692307692307693,2,0,0.057692307692307696,7,0,1.0769230769230769,2,0,0.25,1,0,0.07692307692307693,2,0,0.057692307692307696,2,0,0.25,2,0,0.4230769230769231,5,0,0.46153846153846156,4,0,0.8076923076923077,6,0,52,0
27,27,27.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,5,5,5.0,1,1,1.0,0,0,0.0,0,0,0.0,5,5,5.0,0,0,0.0,0,0,0.0,7,7,7.0,0,0,0.0,28,0,1,0
9,0,1.96,10,1,4.56,18.0,0.0,4.65,2,0,0.26,2,0,0.1,8,0,1.72,2,0,0.22,1,0,0.1,2,0,0.1,2,0,0.22,2,0,0.52,4,0,0.78,4,0,1.06,9,0,50,0
63,63,63.0,10,10,10.0,0.0,0.0,0.0,2,2,2.0,6,6,6.0,12,12,12.0,0,0,0.0,0,0,0.0,6,6,6.0,0,0,0.0,0,0,0.0,10,10,10.0,6,6,6.0,64,0,1,0
13,0,5.448275862068965,10,1,4.103448275862069,12.0,-0.25,3.31863881185137,3,0,0.20689655172413793,1,0,0.10344827586206896,14,0,5.517241379310345,1,0,0.034482758620689655,1,0,0.10344827586206896,1,0,0.10344827586206896,1,0,0.034482758620689655,2,0,0.8275862068965517,6,0,0.6206896551724138,7,0,2.8275862068965516,14,0,29,0
23,12,15.0,10,1,3.2,4.313855528831482,0.0,0.9833423972129822,0,0,0.0,0,0,0.0,28,16,21.2,0,0,0.0,1,0,0.2,0,0,0.0,0,0,0.0,1,0,0.6,1,0,0.4,14,8,10.6,24,0,5,0
14,0,7.85,10,1,4.7,32.0,-0.0625,3.1868133544921875,1,0,0.15,2,0,0.3,23,0,7.8,3,0,0.15,1,0,0.1,2,0,0.3,3,0,0.15,2,0,0.5,3,0,0.75,12,0,4.05,15,0,20,0
21,14,17.5,9,3,6.0,36.25,0.0,18.125,0,0,0.0,6,1,3.5,0,0,0.0,0,0,0.0,0,0,0.0,6,1,3.5,0,0,0.0,0,0,0.0,7,1,4.0,0,0,0.0,22,0,2,0
10,0,2.59375,9,1,3.71875,12.5,-0.15234375,2.748046875,1,0,0.0625,2,0,0.15625,19,0,3.40625,2,0,0.09375,2,0,0.1875,2,0,0.15625,2,0,0.09375,2,0,0.6875,5,0,0.40625,8,0,1.8125,11,0,32,0
12,0,5.424242424242424,9,1,4.424242424242424,10.5,0.0,2.8494251876166374,2,0,0.12121212121212122,2,0,0.12121212121212122,20,0,8.0,2,0,0.15151515151515152,2,0,0.18181818181818182,2,0,0.12121212121212122,2,0,0.15151515151515152,3,0,0.6363636363636364,5,0,0.5454545454545454,11,0,4.181818181818182,13,0,33,0
35,35,35.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,36,0,1,0
18,1,11.333333333333334,11,2,7.666666666666667,3.0,-0.375,0.875,0,0,0.0,1,0,0.3333333333333333,6,1,4.333333333333333,0,0,0.0,0,0,0.0,1,0,0.3333333333333333,0,0,0.0,3,0,1.3333333333333333,1,0,0.3333333333333333,3,1,2.3333333333333335,18,0,3,0
25,1,18.75,10,3,7.75,0.0,-0.25,-0.0625,0,0,0.0,1,0,0.25,27,4,14.75,2,0,0.5,0,0,0.0,1,0,0.25,2,0,0.5,6,0,1.5,1,0,0.5,16,3,8.5,26,0,4,0
12,0,6.72,10,1,5.32,14.5,-0.4995064797003579,2.0861931223710415,0,0,0.0,1,0,0.24,35,0,7.64,2,0,0.16,1,0,0.12,1,0,0.24,2,0,0.16,3,0,0.44,2,0,0.4,19,0,4.0,13,0,25,0
10,0,2.7804878048780486,11,1,3.8780487804878048,16.0,0.0,4.293064024390244,3,0,0.24390243902439024,1,0,0.024390243902439025,7,0,1.5365853658536586,2,0,0.1951219512195122,2,0,0.12195121951219512,1,0,0.024390243902439025,2,0,0.1951219512195122,4,0,0.6829268292682927,6,0,0.6829268292682927,4,0,0.9512195121951219,11,0,41,0
20,20,20.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,18,18,18.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10,8,9.0,21,0,2,0
17,0,8.153846153846153,10,1,3.3846153846153846,9.172332763671875,-0.03125,3.0942523662860575,1,0,0.07692307692307693,3,0,0.3076923076923077,16,0,4.615384615384615,1,0,0.07692307692307693,2,0,0.23076923076923078,3,0,0.3076923076923077,1,0,0.07692307692307693,3,0,0.6923076923076923,3,0,0.6923076923076923,9,0,2.3846153846153846,17,0,13,0
9,0,2.6,9,1,4.2444444444444445,18.625,0.0,4.6722222222222225,1,0,0.022222222222222223,2,0,0.1111111111111111,12,0,2.2666666666666666,2,0,0.2,3,0,0.15555555555555556,2,0,0.1111111111111111,2,0,0.2,2,0,0.5111111111111111,2,0,0.4,6,0,1.3555555555555556,10,0,45,0
25,25,25.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,26,0,1,0
18,4,9.714285714285714,10,1,3.7142857142857144,19.0,0.0,3.705357142857143,2,0,0.2857142857142857,4,0,0.7142857142857143,11,5,7.571428571428571,3,0,0.42857142857142855,0,0,0.0,4,0,0.7142857142857143,3,0,0.42857142857142855,2,0,0.5714285714285714,4,0,1.4285714285714286,6,3,4.0,18,0,7,0
12,0,4.828571428571428,11,1,3.8,9.55209070444107,-0.19170827884227037,3.61764800446108,1,0,0.14285714285714285,0,0,0.0,38,0,9.057142857142857,1,0,0.08571428571428572,1,0,0.14285714285714285,0,0,0.0,1,0,0.08571428571428572,2,0,0.6285714285714286,2,0,0.5142857142857142,21,0,4.685714285714286,13,0,35,0
39,39,39.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,8,8,8.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,3,3,3.0,40,0,1,0
66,66,66.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,4,4,4.0,6,6,6.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,4,4,4.0,3,3,3.0,67,0,1,0
22,14,18.0,10,2,6.0,0.0,0.0,0.0,2,0,1.0,1,1,1.0,18,5,11.5,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,5,1,3.0,8,2,5.0,23,0,2,0
20,20,20.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,21,0,1,0
14,0,4.545454545454546,10,1,3.1818181818181817,22.0,0.0,4.8473122336647725,1,0,0.18181818181818182,1,0,0.2727272727272727,8,0,2.272727272727273,3,0,0.2727272727272727,0,0,0.0,1,0,0.2727272727272727,3,0,0.2727272727272727,3,0,1.1818181818181819,2,0,0.8181818181818182,5,0,1.2727272727272727,15,0,11,0
27,19,21.666666666666668,10,2,4.666666666666667,0.0,0.0,0.0,0,0,0.0,4,0,1.6666666666666667,14,12,12.666666666666666,0,0,0.0,1,0,0.3333333333333333,4,0,1.6666666666666667,0,0,0.0,0,0,0.0,4,0,1.6666666666666667,7,6,6.333333333333333,28,0,3,0
10,0,3.1951219512195124,11,1,4.2439024390243905,14.0,0.0,3.9373257334639384,2,0,0.0975609756097561,2,0,0.14634146341463414,22,0,3.0,1,0,0.04878048780487805,2,0,0.17073170731707318,2,0,0.14634146341463414,1,0,0.04878048780487805,3,0,0.6585365853658537,4,0,0.5853658536585366,12,0,1.5121951219512195,11,0,41,0
